ID,PlateNumber,VINNumber,Make,Model,Year,Trim,BodyStyle,Engine,Birthplace,Nickname
589372943478554624,42A34B,JTHBF5C29D2103170,Lexus,IS 250,2013,-,Sedan 4D,2.5L V6 DI,Japan,IS 250
589372943478554624,BBE6150,3N1CP5CU1JL522440,Nissan,Kicks S / SR / SV,2018,S,SUV 4D,1.6L I4 SMPI,Mexico,Kicks S / SR / SV
589372943478554624,AGA23E,JTDKB20U667073035,Toyota,Prius,2006,-,Hatchback 4D,1.5L I4 EFI,Japan,Prius 
589372943478554624,DJR8317,5NPEB4AC6EH863654,Hyundai,Sonata GLS,2014,-,Sedan 4D,2.4L I4 DI,United States,Sonata GLS
589372943478554624,XKA2HE,5TDYK3DC9DS350894,Toyota,Sienna Limited / XLE,2013,-,Wagon 4D,3.5L V6 EFI,United States,Sienna Limited / XLE
589372943478554624,119VJX,1G3NL52E84C146881,Oldsmobile,Alero GL,2004,GL1,Sedan 4D,3.4L V6 MPI,United States,Alero GL
589372943478554624,BGM0006,KMHTC6AD7CU048967,Hyundai,Veloster,2012,-,Coupe 2D,1.6L I4 DI,South Korea,Veloster 
589372943478554624,BCA6004,JHMGD37618S042769,Honda,Fit Sport,2008,-,Hatchback 4D,1.5L I4 MPI,Japan,Fit Sport
589372943478554624,CFJ9577,5YFBURHE1GP368799,Toyota,Corolla L / LE / LE Plus / LE Premium / S / S Plus / S Premium / Special Edition,2016,-,Sedan 4D,1.8L I4 EFI,United States,Corolla L / LE / LE Plus / LE Premium / S / S Plus / S Premium / Special Edition
589372943478554624,GROWGOD,2G61M5S35E9153874,Cadillac,XTS Luxury,2014,-,Sedan 4D,3.6L V6 DI,Canada,XTS Luxury
589372943478554624,1XA7A2A,YV1622FS3C2112559,Volvo,S60 T5,2012,-,Sedan 4D,2.5L I5 MPI,Sweden,S60 T5
589372943478554624,CLA0ZG,SALYB2RX2JA735740,Land Rover,Range Rover Velar S,2018,S,SUV 4D,2.0L I4 DI,United Kingdom,Range Rover Velar S
589372943478554624,BZZ4706,3GNAL3EK2ES594038,Chevrolet,Captiva Sport LT,2014,-,SUV 4D,2.4L I4 SIDI,Mexico,Captiva Sport LT
490974621215096853,1ZA3WG,JA32U2FU7FU014433,Mitsubishi,Lancer ES,2015,-,Sedan 4D,2.0L I4 MPI,Japan,Lancer ES
422822497273118722,E7A1RB,4USCH9330XLF82364,BMW,Z3 2.3,1999,-,Roadster 2D,2.5L I6 EFI,United States,Z3 2.3
589372943478554624,CTT0382,2FMPK3J95JBB67473,Ford,Edge SEL,2018,SEL,SUV 4D,2.0L I4 DI,Canada,Edge SEL
589372943478554624,CBE2180,JTDKN3DU9A0021925,Toyota,Prius,2010,-,Hatchback 4D,1.8L I4 EFI,Japan,Prius 
589372943478554624,WASL85,3N1AB7AP2FY274031,Nissan,Sentra FE+S / S / SL / SR / SV,2015,-,Sedan 4D,1.8L I4 SMPI,Mexico,Sentra FE+S / S / SL / SR / SV
589372943478554624,CL58646,1FM5K8B82JGB47510,Ford,Explorer,2018,Base,SUV 4D,3.5L V6 FI / SMPI,United States,Explorer 
589372943478554624,BZZ4637,WMWXM5C5XF3A56283,MINI,Cooper,2015,-,Hatchback 2D,1.5L I3 DI,Germany,Cooper 
589372943478554624,GWR5229,2FMDK3GC4DBB21238,Ford,Edge SE,2013,-,SUV 4D,3.5L V6 SMPI,Canada,Edge SE
589372943478554624,BMG2940,JHMGD38657S059068,Honda,Fit Sport,2007,-,Hatchback 4D,1.5L I4 MPI,Japan,Fit Sport
589372943478554624,RCP7543,1FA6P8CF2F5350123,Ford,Mustang GT / GT Premium,2015,-,Coupe 2D,5.0L V8 SFI,United States,Mustang GT / GT Premium
589372943478554624,CMY0437,19UUB2F58FA011083,Acura,TLX Base 3.5L,2015,-,Sedan 4D,3.5L V6 DI,United States,TLX Base 3.5L
589372943478554624,TLA1JF,JTHCK262875008757,Lexus,IS 250,2007,-,Sedan 4D,2.5L V6 MPI,Japan,IS 250
589372943478554624,SUNS4,2C3CDZBT5KH607172,Dodge,Challenger R/T,2019,R/T Plus,Coupe 2D,5.7L V8 SFI,Canada,Challenger R/T
589372943478554624,CUBEME,JN8AZ28R49T120456,Nissan,Cube Base / Krom / S / SL,2009,1.8 Base,Wagon 4D,1.8L I4 DI,Japan,Cube Base / Krom / S / SL
589372943478554624,1GA0NE,WBXHT3C36J5K28383,BMW,X1 XDrive 28i,2018,-,SAV 4D,2.0L I4 DI,Germany,X1 XDrive 28i
589372943478554624,9BRUFF9,1GKUKEEFXAR198870,GMC,Yukon Denali,2010,-,SUV 4D,6.2L V8 SFI,United States,Yukon Denali
589372943478554624,JN1618,4T1BB46K57U025512,Toyota,Camry Hybrid / Hybrid 50th Anniversary,2007,-,Sedan 4D,2.4L I4 EFI,United States,Camry Hybrid / Hybrid 50th Anniversary
589372943478554624,888A,5UX43DP06N9K59468,BMW,X3,2022,-,,,,X3
589372943478554624,BYY1476,2T1BURHE0GC607632,Toyota,Corolla L / LE / LE Plus / LE Premium / S / S Plus / S Premium / Special Edition,2016,-,Sedan 4D,1.8L I4 EFI,Canada,Corolla L / LE / LE Plus / LE Premium / S / S Plus / S Premium / Special Edition
589372943478554624,BTM2022,JF2SJAJC0EH460273,Subaru,Forester 2.5i Limited,2014,-,SUV 4D,2.5L H4 MPI,Japan,Forester 2.5i Limited
589372943478554624,CLG4974,5Y2SL658X7Z419044,Pontiac,Vibe,2007,-,Hatchback 4D,1.8L I4 MPI,United States,Vibe 
589372943478554624,LACKO,KNDJF723187483875,Kia,Sportage EX / LX,2008,-,SUV 4D,2.7L V6 MPI,South Korea,Sportage EX / LX
589372943478554624,G272GL,15GGD271XC1181158,Gillig,Low Floor Bus,2012,,City Transit Bus,8.9L L6 Diesel,United States,Low Floor Bus 
422822497273118722,W9A2BSA,2B3CJ4DG7BH596975,Dodge,Challenger,2011,-,Coupe 2D,3.6L V6 MPI,Canada,Challenger 
589372943478554624,G972HC,1BAKFCPA1FF314120,Blue Bird,BB Conventional 3007-3108,2015,Front Engine,Forward Control School Bus,6.7L L6 Diesel,United States,BB Conventional 3007-3108
589372943478554624,ENDHNGR,JH4CL96814C035039,Acura,TSX,2004,-,Sedan 4D,2.4L I4 MPI,Japan,TSX 
589372943478554624,URRWCW,1ZVBP8AM2E5306502,Ford,Mustang,2014,-,Coupe 2D,3.7L V6 SMPI,United States,Mustang 
589372943478554624,VVA7ARA,1FATP8UH1H5231257,Ford,Mustang Eco Premium,2017,-,Convertible 2D,2.3L I4 DI,United States,Mustang Eco Premium
371041213547020288,AWJ2467,JS3JC51C8H4160800,Suzuki,Samurai Base / JX,1987,-,Convertible / Hardtop 2D,1.3L I4 2BBL,Japan,Samurai Base / JX
589372943478554624,BZZ5816,5Y2SP67829Z443925,Pontiac,Vibe,2009,-,Hatchback 4D,1.8L I4 SFI,United States,Vibe 
589372943478554624,CEA71G,1B3HB28B17D174730,Dodge,Caliber,2007,-,Hatchback 4D,2.0L I4 SFI,United States,Caliber 
589372943478554624,BWN9509,JF2SJAEC5EH432687,Subaru,Forester 2.5i Premium,2014,-,SUV 4D,2.5L H4 MPI,Japan,Forester 2.5i Premium
589372943478554624,GJA2CJA,2LMDU88C58BJ26898,Lincoln,MKX,2008,-,SUV 4D,3.5L V6 24V / SFI,Canada,MKX 
589372943478554624,SPA2TA,JL6BBE1S9AK009079,Mitsubishi Fuso,FE84D,2010,-,TILT CAB,4.9L L4 SOHC TURBO-AIR-COOLED DIESEL,JAPAN,FE84D
422822497273118722,BL1ZRD,3C3CFFAR2DT748435,FIAT,500 Pop,2013,-,Hatchback 2D,1.4L I4 MPI,Mexico,500 Pop
371041213547020288,NBD4067,2HGFA55568H701000,Honda,Civic Si / Si Mugen,2008,-,Sedan 4D,2.0L I4 MPI,Canada,Civic Si / Si Mugen
589372943478554624,737713D,WDBSK79F79F157911,Mercedes-Benz,SL-Class,2009,-,Convertible (2-Door),6.0L V12 SOHC 36V TURBO,Germany,SL-Class
589372943478554624,BPE5326,JACCN57X417D01167,Isuzu,Vehicross,2001,-,SUV 2D,3.5L V6 SFI,Japan,Vehicross 
378642993902649356,PJE9133,5LTEW05A32KJ00586,Lincoln,Blackwood,2002,-,SUV 4D,5.4L V8 EFI,United States,Blackwood 
490974621215096853,BYP1537,5NTJDDAF2NH000452,Hyundai,Santa Cruz,2022,-,,T-GDI THETA III,United States,Santa Cruz
589372943478554624,FGJ5153,1D4HB48D14F178338,Dodge,Durango SLT,2004,-,SUV 4D,5.7L V8 SFI,United States,Durango SLT
490974621215096853,HS679P,JT2MA67L6D0046609,Toyota,Supra Base / L,1983,-,Liftback 2D,2.8L I6 MPI,Japan,Supra Base / L
589372943478554624,ITMP02,JTDEPRAE5LJ095640,Toyota,Corolla LE,2020,LE,Sedan 4D,1.8L I4 SMPI,Japan,Corolla LE
490974621215096853,KISSSS,6G3F25RW3FL104114,Chevrolet,SS,2015,-,Sedan 4D,6.2L V8 SFI,Australia,SS 
589372943478554624,AWA5398,2G61M5S37G9166712,Cadillac,XTS Luxury,2016,-,Sedan 4D,3.6L V6 DI,Canada,XTS Luxury
589372943478554624,EATRICE,5FNYF28308B012433,Honda,Pilot SE,2008,-,SUV 4D,3.5L V6 MPI,United States,Pilot SE
589372943478554624,UYU260,1GCHG39U531141201,Chevrolet,Express 3500,2003,-,Extended Cargo Van 3D,6.0L V8 SFI,United States,Express 3500 
589372943478554624,T7A2AFA,SAJWA1C74H8W09841,Jaguar,XJ R-Sport,2017,-,Sedan 4D,3.0L V6 DI,United Kingdom,XJ R-Sport
589372943478554624,F2A9DRA,1FAFP47V81F239296,Ford,Mustang Cobra,2001,-,Coupe 2D,4.6L V8 EFI,United States,Mustang Cobra
589372943478554624,ZMA1BXA,5TFNX4CN2CX011481,Toyota,Tacoma,2012,-,Regular Cab 2D,2.7L I4 EFI,United States,Tacoma 
589372943478554624,KEA49E,WBABF3312NEF35774,BMW,3 Series 325iS,1992,-,Coupe 2D,2.5L I6 EFI,Germany,3 Series 325iS
589372943478554624,BML0014,1C4NJPBB2FD297929,Jeep,Patriot Sport,2015,-,SUV 4D,2.4L I4 SFI,United States,Patriot Sport
589372943478554624,KTD18,2LMDJ6JK9DBL01615,Lincoln,MKX,2013,-,SUV 4D,3.7L V6 24V / SFI,Canada,MKX 
589372943478554624,DMYSTIC,5XYKT3A10BG170008,Kia,Sorento Base / LX,2011,-,SUV 4D,2.4L I4 MPI,United States,Sorento Base / LX
589372943478554624,MWA7JF,JHMGD37697S001353,Honda,Fit Sport,2007,-,Hatchback 4D,1.5L I4 MPI,Japan,Fit Sport
589372943478554624,L0A0RE,1ZVBP8CH1A5118905,Ford,Mustang GT,2010,GT,Coupe 2D,4.6L V8 EFI,United States,Mustang GT
589372943478554624,GRNMMMY,5TDYK3EH3DS091006,Toyota,Highlander Limited,2013,-,SUV 4D,3.5L V6 SFI,United States,Highlander Limited
589372943478554624,CLY3641,2C3CDZAG8MH630713,Dodge,Challenger SXT,2021,-,Coupe 2D,3.6L V6 MPI,Canada,Challenger SXT
589372943478554624,NNF5880,1C6SRFFT0LN212124,Ram,1500 Big Horn,2020,Big Horn,Crew Cab 4D,5.7L V8 SMPI,United States,1500 Big Horn
589372943478554624,38245W1,1FTNF1CF9EKD17183,Ford,F150 STX / XL / XLT,2014,-,Regular Cab 2D,5.0L V8 SMPI,United States,F150 STX / XL / XLT
589372943478554624,RCZ555,5XXGT4L34JG216582,Kia,Optima LX / S,2018,LX,Sedan 4D,2.4L I4 DI,United States,Optima LX / S
589372943478554624,CHP2997,3C6UR5DL0MG655356,Ram,2500 Big Horn,2021,Tradesman,Crew Cab 4D,6.7L I6 FI,Mexico,2500 Big Horn
589372943478554624,95AG29,7FART6H9XLE024711,Honda,CR-V Hybrid Touring,2020,Touring,SUV 4D,Gasoline Hybrid 0 0,United States,CR-V Hybrid Touring
589372943478554624,RGZ106,1C4PJMDN8LD557745,Jeep,Cherokee Limited,2020,Limited,SUV 4D,2.0L I4 DI,United States,Cherokee Limited
589372943478554624,YLA16F,3D4GG57V39T157825,Dodge,Journey SXT,2009,-,SUV 4D,3.5L V6 MPI,Mexico,Journey SXT
589372943478554624,CRL6706,2C3CDXGJ4KH633712,Dodge,Charger SCAT PACK,2019,Scat Pack,Sedan 4D,6.4L V8 MDS,Canada,Charger SCAT PACK
589372943478554624,E3A55C,JHMCM56603C054099,Honda,Accord EX,2003,-,Sedan 4D,2.4L I4 MPI,Japan,Accord EX
589372943478554624,J0A7WE,2T3DFREV3GW527044,Toyota,RAV4 Limited,2016,-,SUV 4D,2.5L I4 DI,Canada,RAV4 Limited
589372943478554624,HNA6CVA,5TDBZRFH1HS438406,Toyota,Highlander LE,2017,-,SUV 4D,3.5L V6 DI,United States,Highlander LE
589372943478554624,DLA3ZD,JHMCR6F36HC000102,Honda,Accord Hybrid,2017,-,Sedan 4D,2.0L I4 DI,Japan,Accord Hybrid
589372943478554624,8MGM393,3FA6P0HD7LR150503,Ford,Fusion SE,2020,SE,Sedan 4D,1.5L I4 DI,Mexico,Fusion SE
589372943478554624,CK36786,1B7KC2367WJ177675,Dodge,Ram 2500 Laramie SLT / ST,1998,-,Quad Cab 4D,5.9L I6 MPI,United States,Ram 2500 Laramie SLT / ST
490974621215096853,LCA4GC,2C4RC1GG5HR805064,Chrysler,Pacifica Limited,2017,-,Wagon 4D,3.6L V6 MPI,Canada,Pacifica Limited
490974621215096853,CFZ8889,5YFBURHE8EP004473,Toyota,Corolla Base / LE / S,2014,-,Sedan 4D,1.8L I4 EFI,United States,Corolla Base / LE / S
371041213547020288,CLA8686,1FABP53U9JG145309,Ford,Taurus,1988,-,,3.8-L V-6 OHV 12V,United States,Taurus
541484435892338709,KVG3845,3C6RR6LT6HG592069,Ram,1500 SLT,2017,-,Crew Cab 4D,5.7L V8 SMPI,Mexico,1500 SLT
371041213547020288,BTH0751,1F65F5DY7G0A04805,Ford,F53,2016,Pursuit,Motorhome Chassis,6.8L V10 EFI,United States,F53 
942407134514135050,NITESKY,1G8MF35X98Y129188,Saturn,Sky Red Line,2008,-,Roadster 2D,2.0L I4 EFI,United States,Sky Red Line
942407134514135050,QQD870,2G4WS52J231135038,Buick,Century Custom,2003,-,Sedan 4D,3.1L V6 SFI,Canada,Century Custom
942407134514135050,BYE4N0W,WAUDJBFW7N7003687,Audi,E-tron,2022,-,Quattro,Electric,Germany,E-tron
942407134514135050,F1DNA,SBM14SCA7NW765632,McLaren,765LT SPIDER,2022,-,,,,765LT SPIDER
942407134514135050,MM,JA3AJ86E83U024514,Mitsubishi,Lancer OZ,2003,-,Sedan 4D,2.0L I4 MPI,Japan,Lancer OZ
942407134514135050,AMPITUP,5YJRE11B081000217,Tesla,Roadster Standard,2008,-,Convertible 2D,Electric Standard 0,United States,Roadster Standard
942407134514135050,I8URPOS,1G1YU2D61G5602218,Chevrolet,Corvette Z06,2016,-,Coupe 2D,6.2L V8 DI,United States,Corvette Z06
942407134514135050,MACLARN,SBM14DCA0KW003105,McLaren,720S,2019,Base,Coupe 2D,3.8-L V-8 Turbo,United Kingdom,720S 
942407134514135050,EXOTIC8,1G1Y72D48L5103688,Chevrolet,Corvette 2LT,2020,2LT,Coupe 2D,6.2L V8 DI,United States,Corvette 2LT
942407134514135050,R3TIR3D,1G1YB2D45M5100148,Chevrolet,Corvette 2LT,2021,,Coupe 2D,6.2L V8 DI,United States,Corvette 2LT
942407134514135050,ZL12NV,1G1FK1R63H0196098,Chevrolet,Camaro ZL1,2017,-,Coupe 2D,6.2L V8 DI,United States,Camaro ZL1
942407134514135050,LOLFORD,1G1FG1R73G0157519,Chevrolet,Camaro SS,2016,-,Coupe 2D,6.2L V8 DI,United States,Camaro SS
942407134514135050,MCH2FST,1G1YT2D60K5603453,Chevrolet,Corvette Z06,2019,-,Coupe 2D,6.2L V8 DI,United States,Corvette Z06
942407134514135050,BLUEGS42,1G1YW2D73H5100525,Chevrolet,Corvette Grand Sport,2017,-,Coupe 2D,6.2L V8 DI,United States,Corvette Grand Sport
942407134514135050,RCKTSHP,1FT7W2BT9LED19405,Ford,F250 Super Duty King Ranch / Lariat / Limited / Platinum / XL / XLT,2020,King Ranch,Crew Cab / LWB / SWB / Supercab 4D,6.7L V8 DI,United States,F250 Super Duty King Ranch / Lariat / Limited / Platinum / XL / XLT
942407134514135050,SM0KNZ06,1G1YU2D64H5603445,Chevrolet,Corvette Z06,2017,-,Coupe 2D,6.2L V8 DI,United States,Corvette Z06
942407134514135050,DRV2WIN,1G1YX2D73H5123316,Chevrolet,Corvette Grand Sport,2017,-,Coupe 2D,6.2L V8 DI,United States,Corvette Grand Sport
942407134514135050,4RANNV,1G1Y12D78K5109226,Chevrolet,Corvette Grand Sport,2019,-,Coupe 2D,6.2L V8 DI,United States,Corvette Grand Sport
942407134514135050,Z06US1,1G1YS2D61G5600006,Chevrolet,Corvette Z06,2016,-,Coupe 2D,6.2L V8 DI,United States,Corvette Z06
942407134514135050,BLTINUSA,1G1YB2D48N5100033,Chevrolet,Corvette,2022,,,LT2,United States,Corvette
942407134514135050,JAKEGRL,1G1YG26W795300021,Chevrolet,Corvette,2009,-,COUPE 2-DR,6.2L V8 OHV 16V,UNITED STATES,Corvette
942407134514135050,IC0RNER,1G1YY26E885112272,Chevrolet,Corvette Z06,2008,-,Coupe 2D,7.0L V8 SFI,United States,Corvette Z06
942407134514135050,60IN4SEC,1G1YY26U565122312,Chevrolet,Corvette,2006,-,Coupe 2D,6.0L V8 SFI,United States,Corvette 
942407134514135050,KIDZAGN,1G1YJ2D7XF5100131,Chevrolet,Corvette Z51,2015,-,Coupe 2D,6.2L V8 DI,United States,Corvette Z51
942407134514135050,AWHSUM,5NPLN4AG7MH024970,Hyundai,Elantra,2021,-,Sedan,MPI NU PE,United States,Elantra
942407134514135050,D0INGR8,1G1YY26W585108673,Chevrolet,Corvette,2008,-,Coupe 2D,6.2L V8 SFI,United States,Corvette 
942407134514135050,0MGM00V,JM3KFBCY2M0328103,Mazda,CX-5 Touring,2021,-,SUV 4D,PY Turbo,Japan,CX-5 Touring
942407134514135050,50THYR,1G1YY32G835127229,Chevrolet,Corvette,2003,-,Convertible 2D,5.7L V8 MPI,United States,Corvette 
942407134514135050,FLYN2LO,1G1YK2D77F5103369,Chevrolet,Corvette Z51,2015,-,Coupe 2D,6.2L V8 DI,United States,Corvette Z51
942407134514135050,GETERDN,1G1YR26R095800798,Chevrolet,Corvette ZR1,2009,-,Coupe 2D,6.2L V8 SFI,United States,Corvette ZR1
942407134514135050,LIFESGD,1G1YH2D74F5109158,Chevrolet,Corvette Z51,2015,-,Coupe 2D,6.2L V8 DI,United States,Corvette Z51
942407134514135050,Z000H6,1G1YL2DE7B5103815,Chevrolet,Corvette Z06,2011,-,Coupe 2D,7.0L V8 SFI,United States,Corvette Z06
942407134514135050,NAASTY1,1G1YY26W695105413,Chevrolet,Corvette,2009,-,Coupe 2D,6.2L V8 SFI,United States,Corvette 
942407134514135050,MIDLYPH,1G1YY26W585127837,Chevrolet,Corvette,2008,-,Coupe 2D,6.2L V8 SFI,United States,Corvette 
942407134514135050,8HAH8AH8,1G1Y42D96K5802269,Chevrolet,Corvette ZR1,2019,-,Coupe 2D,6.2L V8 DI,United States,Corvette ZR1
942407134514135050,4CL0SED,1FTEW1CBXJFB64328,Ford,F150 XL / XLT,2018,King Ranch,Super Crew 4D,3.3L V6 DI / FI,United States,F150 XL / XLT
942407134514135050,0KIDS,1G1YL2D79E5114840,Chevrolet,Corvette Z51,2014,-,Coupe 2D,6.2L V8 DI,United States,Corvette Z51
942407134514135050,VIAGRA,1G1YY24U155133812,Chevrolet,Corvette,2005,-,Coupe 2D,6.0L V8 SFI,United States,Corvette 
942407134514135050,WELFARE,1G1YY24U155111552,Chevrolet,Corvette,2005,-,Coupe 2D,6.0L V8 SFI,United States,Corvette 
942407134514135050,STONKS,WP0AA298X7U763703,Porsche,Cayman,2007,-,Coupe 2D,2.7L H6 MPI,Germany,Cayman 
942407134514135050,WSTBETS,SALWV2SE8LA720623,Land Rover,Range Rover Sport Autobiography,2020,-,SUV 4D,5.0L V8 SFI,United Kingdom,Range Rover Sport Autobiography
942407134514135050,WHASAAB,YS3FE7CY7A6001398,Saab,9-3,2010,-,Convertible 2D,2.0L I4 MPI,Sweden,9-3 
942407134514135050,4MYEGO,1FA6P8CF5M5126289,Ford,Mustang GT / GT Premium,2021,-,Coupe 2D,5.0L V8 DI,United States,Mustang GT / GT Premium
942407134514135050,UTHRWMN,1G1YS2DW3C5109561,Chevrolet,Corvette GS,2012,-,Coupe 2D,6.2L V8 SFI,United States,Corvette GS
942407134514135050,ZROKIDZ,1G1YK2D75G5105087,Chevrolet,Corvette Z51,2016,-,Coupe 2D,6.2L V8 DI,United States,Corvette Z51
942407134514135050,VETYGUD,1G1YY24U955135436,Chevrolet,Corvette,2005,-,Coupe 2D,6.0L V8 SFI,United States,Corvette 
942407134514135050,NOKIDS,1G1YY24U255115576,Chevrolet,Corvette,2005,-,Coupe 2D,6.0L V8 SFI,United States,Corvette 
942407134514135050,IDZRVIT,1G1YY26UX65103996,Chevrolet,Corvette,2006,-,Coupe 2D,6.0L V8 SFI,United States,Corvette 
942407134514135050,TRCKRAT,1G1YX2D71H5107583,Chevrolet,Corvette Grand Sport,2017,-,Coupe 2D,6.2L V8 DI,United States,Corvette Grand Sport
942407134514135050,ALMSGT2,1G1YH2D70F5105639,Chevrolet,Corvette Z51,2015,-,Coupe 2D,6.2L V8 DI,United States,Corvette Z51
942407134514135050,KID4EVR,1G1YB3D4XM5100734,Chevrolet,Corvette 2LT,2021,,Convertible 2D,6.2L V8 DI,United States,Corvette 2LT
942407134514135050,CRUZMSL,1G1YV2D70H5103918,Chevrolet,Corvette Grand Sport,2017,-,Coupe 2D,6.2L V8 DI,United States,Corvette Grand Sport
942407134514135050,VPRETR,1G1YU2D60F5602595,Chevrolet,Corvette Z06,2015,-,Coupe 2D,6.2L V8 DI,United States,Corvette Z06
942407134514135050,PVTJET,1G1YM2D76F5115121,Chevrolet,Corvette Z51,2015,-,Coupe 2D,6.2L V8 DI,United States,Corvette Z51
942407134514135050,YOULUZE,1G1YB2D76G5119421,Chevrolet,Corvette,2016,-,Coupe 2D,6.2L V8 DI,United States,Corvette 
942407134514135050,ST0LEIT,1G1YK2DE7A5101404,Chevrolet,Corvette Z06,2010,-,Coupe 2D,7.0L V8 SFI,United States,Corvette Z06
942407134514135050,SUPRBAD,2G1FT1EW9A9116429,Chevrolet,Camaro SS,2010,-,Coupe 2D,6.2L V8 SFI,Canada,Camaro SS
942407134514135050,TRAKRDY,1G1YY26EX75122199,Chevrolet,Corvette Z06,2007,-,Coupe 2D,7.0L V8 SFI,United States,Corvette Z06
942407134514135050,YSAVE,WP0CB2A90FS154852,Porsche,911 Carrera 2 GTS / Carrera 2 S / Carrera 4 4S / Carrera 4 GTS,2015,-,Cabriolet 2D,3.8L H6 DI,Germany,911 Carrera 2 GTS / Carrera 2 S / Carrera 4 4S / Carrera 4 GTS
490974621215096853,CTD8068,JH4DC53046S019051,Acura,RSX S,2006,-,Coupe 2D,2.0L I4 EFI,Japan,RSX S
942407134514135050,AMERICA,5YJSA1E62NF461525,Tesla,Model S,2022,-,,P2 Tri Motor,United States,Model S
942407134514135050,H8IIW8,SCCPC11125HL33438,Lotus,Elise,2005,-,Convertible 2D,1.8L 4 Unleaded Gas,United Kingdom,Elise 
942407134514135050,5VRX110,WDDFH34X66J057940,Mercedes-Benz,B Class B200T,2006,-,Hatchback 4D,2.0L I4 EFI,Germany,B Class B200T
942407134514135050,111MAA,KNDMC233876036312,Hyundai,Entourage GLS / Limited / SE,2007,-,Wagon 4D,3.8L V6 MPI,South Korea,Entourage GLS / Limited / SE
942407134514135050,SUMIMSN,JM1FD3319P0202060,Mazda,RX7 Base / R-1 / Touring,1993,-,Coupe 2D,1.3L R2 EFI,Japan,RX7 Base / R-1 / Touring
942407134514135050,26J4WM,1XKADR9X9TR658742,Kenworth,T600,1996,-,Conventional Cab Truck Tractor,12.7L L6 Diesel,United States,T600 
942407134514135050,1H02964,1XP5DB9X4XD460723,Peterbilt,379,1999,379,Conventional Cab Truck Tractor,14.6L L6 Diesel,United States,379 
942407134514135050,NOMURCI,1G1YM2D71E5000327,Chevrolet,Corvette Z51,2014,-,Coupe 2D,6.2L V8 DI,United States,Corvette Z51
942407134514135050,HOWIROLE,1G1YC3D40M5101968,Chevrolet,Corvette 3LT,2021,,Convertible 2D,6.2L V8 DI,United States,Corvette 3LT
942407134514135050,PULDOUT,1G1YY25U775104333,Chevrolet,Corvette,2007,-,Coupe 2D,6.0L V8 SFI,United States,Corvette 
942407134514135050,NVRTOL8,1G1YY26E275139367,Chevrolet,Corvette Z06,2007,-,Coupe 2D,7.0L V8 SFI,United States,Corvette Z06
942407134514135050,4C1,ZARBAAC48FM147068,Alfa Romeo,4C Launch Edition,2015,-,Coupe 2D,1.7L I4 DI,Italy,4C Launch Edition
942407134514135050,ALFA4C,ZARBAAA48FM157585,Alfa Romeo,4C,2015,-,Coupe 2D,1.7L I4 DI,Italy,4C 
942407134514135050,ACMLN,ZASPAKAN2L7C90875,Alfa Romeo,Stelvio Base / Sport,2020,Base,SUV 4D,2.0L I4 DI,Italy,Stelvio Base / Sport
942407134514135050,HOTALFA,ZASPAKEV8K7C44315,Alfa Romeo,Stelvio Quadrifoglio,2019,-,SUV 4D,2.9L V6 DI,Italy,Stelvio Quadrifoglio
942407134514135050,CASH,1GYEK63N56R101026,Cadillac,Escalade,2006,-,SUV 4D,6.0L V8 SFI,United States,Escalade 
942407134514135050,MEOWTA,JM1NDAM72J0203254,Mazda,MX5 Miata Grand Touring,2018,Grand Touring,Convertible / Hardtop 2D,2.0L I4 EFI,Japan,MX5 Miata Grand Touring
942407134514135050,HIPRESR,SBM11AAA1CW001780,McLaren,MP4-12C,2012,-,Coupe 2D,3.8L V8 TURBO,United Kingdom,MP4-12C 
942407134514135050,VITMINC,SBM14DCA4KW002670,McLaren,720S,2019,Base,Coupe 2D,3.8-L V-8 Turbo,United Kingdom,720S 
942407134514135050,HIM0M,SBM11FAA6GW005861,McLaren,650S Spider,2016,-,Convertible,3.8L V8 TURBO,United Kingdom,650S Spider
942407134514135050,NEWNSX,SBM11DAA8FW004598,McLaren,650S Spider,2015,-,Convertible,3.8-L V-8 Turbo,United Kingdom,650S Spider
942407134514135050,RASCAS,SBM13DAA9HW003764,McLaren,570S,2017,-,Coupe 2D,,United Kingdom,570S 
942407134514135050,MCLAREN,SBM11BAA2EW002977,McLaren,MP4-12C,2014,-,Coupe 2D,3.8L V8 TURBO,United Kingdom,MP4-12C 
942407134514135050,650HPC7,1G1YR2D66G5601888,Chevrolet,Corvette Z06,2016,-,Coupe 2D,6.2L V8 DI,United States,Corvette Z06
589372943478554624,M4A6LB,1HA6GUBG8LN001276,Chevrolet,Express 4500,2020,-,Cutaway / Van 3D,6.0L V8 SFI,United States,Express 4500 
589372943478554624,11331,1GKS2BKC6HR301227,GMC,Yukon SLT,2017,-,SUV 4D,5.3L V8 DI,United States,Yukon SLT
422822497273118722,G243HA,1BABNCPAXFF310117,Blue Bird,All American/All Canadian,2015,-,BUS,6.7L L6 DIESEL,UNITED STATES,All American/All Canadian
589372943478554624,2AC986,4T1BK36B36U104556,Toyota,Avalon Limited / Touring / XL / XLS,2006,-,Sedan 4D,3.5L V6 EFI,United States,Avalon Limited / Touring / XL / XLS
589372943478554624,WIKI,5XXGT4L31JG274469,Kia,Optima LX / S,2018,LX,Sedan 4D,2.4L I4 DI,United States,Optima LX / S
